Valeur debitee;Type;Date
-0.51;uepkpzeielvv;10/07/2010
0.33;uepkpzeielvv;10/03/2008
0.82;uepkpzeielvv;04/03/2010
0.41;uepkpzeielvv;14/09/2009
-0.76;uepkpzeielvv;23/05/2008
-0.23;uepkpzeielvv;30/01/2009
-0.48;uepkpzeielvv;25/04/2008
-0.99;uepkpzeielvv;27/06/2008
-0.68;uepkpzeielvv;01/09/2008
-0.52;uepkpzeielvv;30/10/2010
-0.65;uepkpzeielvv;06/04/2009
0.41;uepkpzeielvv;17/03/2009
0.08;uepkpzeielvv;26/09/2008
0.75;uepkpzeielvv;13/07/2009
0.98;uepkpzeielvv;05/07/2008
-0.83;uepkpzeielvv;18/01/2011
0.29;uepkpzeielvv;31/01/2011
-0.37;uepkpzeielvv;01/02/2011
0.26;uepkpzeielvv;09/01/2010
-0.25;uepkpzeielvv;12/07/2009
-0.77;krivirv;16/08/2001
0.92;krivirv;02/10/2001
0.83;krivirv;05/06/2002
0.10;krivirv;24/05/2001
-0.16;krivirv;27/10/2001
-0.42;krivirv;03/03/2003
0.78;uepkpzeielvv;11/04/2002
0.39;uepkpzeielvv;28/10/2003
0.53;uepkpzeielvv;27/10/2003
-0.24;uepkpzeielvv;26/03/2005
0.36;uepkpzeielvv;24/08/2008
-0.04;uepkpzeielvv;22/01/2010
0.85;uepkpzeielvv;17/08/2001
0.16;krivirv;21/07/2001
0.27;uepkpzeielvv;29/03/2003
-0.15;uepkpzeielvv;28/01/2004
-0.76;uepkpzeielvv;03/04/2003
-0.20;uepkpzeielvv;19/08/2004
-0.03;uepkpzeielvv;09/09/2006
-0.76;uepkpzeielvv;04/08/2006
-0.74;uepkpzeielvv;02/03/2005
0.65;uepkpzeielvv;21/02/2006
0.68;uepkpzeielvv;27/06/2006
0.31;uepkpzeielvv;18/01/2008
-0.22;uepkpzeielvv;18/06/2011
0.36;uepkpzeielvv;06/07/2010
0.14;krivirv;03/01/2010
-0.29;uepkpzeielvv;19/01/2006
-0.67;uepkpzeielvv;04/09/2006
0.33;uepkpzeielvv;05/09/2006
-0.15;uepkpzeielvv;07/09/2007
-0.76;uepkpzeielvv;08/03/2007
0.63;uepkpzeielvv;09/09/2010
0.16;uepkpzeielvv;14/08/2011
0.05;uepkpzeielvv;12/02/2003
0.57;uepkpzeielvv;14/04/2005
0.07;krivirv;06/01/2000
-0.48;uepkpzeielvv;11/12/1999
0.68;uepkpzeielvv;29/03/2001
-0.64;uepkpzeielvv;05/04/2002
-0.23;uepkpzeielvv;26/07/2004
-0.43;uepkpzeielvv;27/09/2003
0.31;uepkpzeielvv;06/01/2004
0.71;uepkpzeielvv;17/09/2002
0.69;uepkpzeielvv;28/05/2005
0.54;uepkpzeielvv;14/07/2003
-0.28;uepkpzeielvv;30/07/2004
-0.43;uepkpzeielvv;26/12/2003
-0.03;uepkpzeielvv;19/07/2006
0.17;uepkpzeielvv;13/02/2006
-0.72;uepkpzeielvv;25/12/2004
-0.01;uepkpzeielvv;16/01/2007
-0.35;uepkpzeielvv;23/01/2006
-0.52;uepkpzeielvv;05/08/2005
-0.73;uepkpzeielvv;02/07/2006
0.41;uepkpzeielvv;09/11/2007
0.59;uepkpzeielvv;23/12/2006
0.54;uepkpzeielvv;01/06/2005
-0.02;uepkpzeielvv;15/08/2006
-0.50;uepkpzeielvv;18/01/2007
0.22;uepkpzeielvv;04/09/2007
0.67;uepkpzeielvv;14/04/2007
0.02;uepkpzeielvv;24/08/2006
0.30;uepkpzeielvv;27/08/2006
0.17;uepkpzeielvv;04/11/2006
-0.26;uepkpzeielvv;02/06/2007
-0.71;uepkpzeielvv;07/10/2008
-0.03;uepkpzeielvv;28/01/2009
0.43;uepkpzeielvv;15/04/2007
0.36;uepkpzeielvv;26/09/2008
-0.04;uepkpzeielvv;21/10/2006
-0.65;uepkpzeielvv;18/01/2008
0.48;uepkpzeielvv;15/09/2009
-0.32;uepkpzeielvv;13/07/2009
0.51;uepkpzeielvv;07/12/2008
-0.42;uepkpzeielvv;28/02/2008
-0.27;uepkpzeielvv;11/06/2009
0.28;uepkpzeielvv;22/01/2008
0.40;uepkpzeielvv;27/03/2009
-0.09;uepkpzeielvv;26/01/2010
0.60;uepkpzeielvv;23/08/2008
-0.56;uepkpzeielvv;08/04/2010
-0.26;uepkpzeielvv;02/06/2009
-0.37;uepkpzeielvv;19/03/2009
0.55;uepkpzeielvv;22/06/2009
-0.67;uepkpzeielvv;16/09/2009
-0.18;uepkpzeielvv;22/01/2011
-0.35;uepkpzeielvv;22/06/2010
0.40;uepkpzeielvv;15/04/2009
-0.52;uepkpzeielvv;30/10/2008
-0.68;uepkpzeielvv;15/03/2009
0.09;uepkpzeielvv;15/01/2009
0.38;uepkpzeielvv;24/03/2010
0.43;uepkpzeielvv;22/03/2009
0.46;uepkpzeielvv;08/10/2009
0.52;uepkpzeielvv;18/12/2010
-0.09;uepkpzeielvv;23/09/2011
-0.51;uepkpzeielvv;21/02/2010
-0.39;zriiulizpvirl;18/04/2010
0.32;uepkpzeielvv;04/12/2011
-0.43;uepkpzeielvv;13/04/2010
0.61;uepkpzeielvv;26/01/2010
-0.01;uepkpzeielvv;06/09/2009
-0.46;uepkpzeielvv;18/07/2010
-0.35;uepkpzeielvv;26/05/2011
-0.63;uepkpzeielvv;10/10/2002
0.70;uepkpzeielvv;25/05/2004
-0.51;uepkpzeielvv;05/11/2005
0.17;uepkpzeielvv;05/03/2006
-0.08;uepkpzeielvv;25/04/2004
-0.43;uepkpzeielvv;07/12/2004
-0.14;uepkpzeielvv;12/02/2004
0.13;uepkpzeielvv;02/02/2005
-0.26;uepkpzeielvv;12/03/2004
-0.55;uepkpzeielvv;04/02/2004
0.69;uepkpzeielvv;23/06/2005
-0.34;uepkpzeielvv;11/03/2004
0.46;uepkpzeielvv;24/09/2005
-0.24;uepkpzeielvv;17/10/2004
-0.19;uepkpzeielvv;27/03/2004
0.45;uepkpzeielvv;18/03/2006
0.67;uepkpzeielvv;19/11/2004
0.05;uepkpzeielvv;05/01/2005
-0.51;uepkpzeielvv;26/06/2005
0.32;uepkpzeielvv;06/12/2005
-0.59;uepkpzeielvv;06/06/2005
-0.04;uepkpzeielvv;07/02/2005
-0.11;uepkpzeielvv;25/04/2005
-0.07;uepkpzeielvv;21/05/2005
0.54;uepkpzeielvv;30/09/2005
-0.26;uepkpzeielvv;08/08/2004
0.38;uepkpzeielvv;08/04/2004
0.07;uepkpzeielvv;05/04/2006
0.27;uepkpzeielvv;05/09/2005
-0.39;uepkpzeielvv;07/03/2006
0.39;uepkpzeielvv;01/04/2005
0.25;uepkpzeielvv;10/03/2005
-0.65;uepkpzeielvv;09/04/2006
-0.34;uepkpzeielvv;08/05/2006
-0.05;uepkpzeielvv;20/05/2005
-0.46;uepkpzeielvv;19/07/2004
-0.61;uepkpzeielvv;09/02/2004
-0.57;uepkpzeielvv;25/08/2004
-0.52;uepkpzeielvv;01/05/2004
-0.55;uepkpzeielvv;02/01/2006
0.01;uepkpzeielvv;14/12/2005
-0.40;uepkpzeielvv;13/12/2003
-0.07;uepkpzeielvv;17/08/2005
-0.65;uepkpzeielvv;18/05/2004
0.29;uepkpzeielvv;26/10/2004
0.27;uepkpzeielvv;26/01/2005
-0.63;uepkpzeielvv;05/02/2006
-0.54;uepkpzeielvv;04/03/2005
-0.41;uepkpzeielvv;14/10/2004
0.50;uepkpzeielvv;12/05/2004
0.20;uepkpzeielvv;19/03/2006
0.33;uepkpzeielvv;12/02/2004
-0.08;uepkpzeielvv;30/05/2005
-0.07;uepkpzeielvv;25/02/2006
-0.26;uepkpzeielvv;11/04/2004
0.08;uepkpzeielvv;21/07/2004
0.66;uepkpzeielvv;03/10/2004
-0.21;uepkpzeielvv;23/05/2005
0.49;uepkpzeielvv;21/09/2005
-0.16;uepkpzeielvv;24/02/2006
-0.37;uepkpzeielvv;29/05/2005
-0.13;uepkpzeielvv;22/02/2005
-0.15;uepkpzeielvv;14/11/2005
-0.08;uepkpzeielvv;16/05/2006
0.27;uepkpzeielvv;18/08/2005
-0.29;uepkpzeielvv;02/06/2004
-0.21;uepkpzeielvv;29/06/2006
0.55;uepkpzeielvv;17/07/2006
-0.04;uepkpzeielvv;25/01/2005
-0.54;uepkpzeielvv;09/05/2006
0.46;uepkpzeielvv;10/07/2006
-0.52;uepkpzeielvv;01/11/2005
-0.28;uepkpzeielvv;06/07/2004
-0.06;uepkpzeielvv;07/06/2005
-0.02;uepkpzeielvv;11/07/2006
-0.42;uepkpzeielvv;24/01/2006
-0.29;uepkpzeielvv;31/08/2006
-0.59;uepkpzeielvv;25/12/2005
-0.36;uepkpzeielvv;10/08/2003
-0.34;uepkpzeielvv;18/12/2001
0.60;uepkpzeielvv;28/04/2002
0.05;uepkpzeielvv;29/03/2004
0.16;uepkpzeielvv;22/07/2002
0.22;uepkpzeielvv;10/09/2003
-0.21;uepkpzeielvv;27/08/2004
0.47;uepkpzeielvv;09/07/2002
-0.20;uepkpzeielvv;10/05/2004
0.12;uepkpzeielvv;09/09/2002
0.31;uepkpzeielvv;02/09/2003
0.36;uepkpzeielvv;27/10/2004
0.31;uepkpzeielvv;22/01/2005
-0.39;uepkpzeielvv;01/01/2004
0.28;uepkpzeielvv;09/02/2005
-0.23;uepkpzeielvv;29/10/2004
-0.45;uepkpzeielvv;14/04/2005
-0.22;uepkpzeielvv;15/12/2002
-0.56;uepkpzeielvv;23/10/2003
-0.58;uepkpzeielvv;05/12/2003
0.29;uepkpzeielvv;22/12/2004
-0.57;uepkpzeielvv;05/08/2004
0.04;uepkpzeielvv;31/03/2003
0.06;uepkpzeielvv;07/11/2003
-0.59;uepkpzeielvv;03/09/2003
0.40;uepkpzeielvv;01/02/2004
-0.48;uepkpzeielvv;12/03/2004
-0.12;uepkpzeielvv;08/07/2004
-0.48;uepkpzeielvv;25/12/2003
0.03;uepkpzeielvv;10/07/2003
0.45;uepkpzeielvv;21/01/2005
0.46;uepkpzeielvv;30/06/2003
0.59;uepkpzeielvv;26/12/2004
0.28;uepkpzeielvv;30/09/2003
-0.16;uepkpzeielvv;09/07/2004
0.59;uepkpzeielvv;17/04/2011
-0.22;puiilivvrpvirl;07/06/2010
-0.42;krivirv;27/09/2001
0.49;uepkpzeielvv;30/08/2000
-0.46;uepkpzeielvv;23/02/2002
-0.57;uepkpzeielvv;03/06/2001
0.16;uepkpzeielvv;16/01/2001
-0.08;uepkpzeielvv;23/10/2000
0.58;uepkpzeielvv;19/03/2002
-0.04;uepkpzeielvv;06/06/2002
0.29;uepkpzeielvv;01/03/2000
0.20;uepkpzeielvv;11/07/2001
-0.61;uepkpzeielvv;06/07/2001
0.20;uepkpzeielvv;28/04/2002
-0.50;uepkpzeielvv;04/05/2002
0.38;uepkpzeielvv;25/05/2000
-0.01;uepkpzeielvv;11/05/2001
-0.06;uepkpzeielvv;10/04/2002
0.00;uepkpzeielvv;14/11/2001
-0.29;uepkpzeielvv;27/04/2002
0.07;uepkpzeielvv;01/09/2002
0.42;uepkpzeielvv;30/03/2003
-0.52;uepkpzeielvv;02/01/2001
0.32;uepkpzeielvv;30/07/2001
-0.35;uepkpzeielvv;01/02/2002
-0.52;uepkpzeielvv;10/01/2001
0.29;uepkpzeielvv;08/08/2002
0.39;uepkpzeielvv;06/06/2003
0.28;uepkpzeielvv;23/09/2002
0.39;uepkpzeielvv;29/06/2001
-0.49;uepkpzeielvv;10/02/2003
-0.48;uepkpzeielvv;12/06/2003
-0.16;uepkpzeielvv;01/08/2001
0.57;uepkpzeielvv;11/03/2004
0.25;uepkpzeielvv;04/10/2002
-0.34;uepkpzeielvv;19/03/2003
0.30;uepkpzeielvv;10/06/2003
0.20;uepkpzeielvv;06/10/2002
0.57;uepkpzeielvv;24/12/2003
-0.30;uepkpzeielvv;22/02/2003
-0.38;uepkpzeielvv;30/05/2004
0.32;uepkpzeielvv;31/08/2005
0.43;uepkpzeielvv;19/03/2003
-0.57;uepkpzeielvv;14/01/2005
0.31;uepkpzeielvv;24/05/2005
-0.46;uepkpzeielvv;13/04/2005
-0.50;uepkpzeielvv;01/02/2004
-0.57;uepkpzeielvv;13/03/2005
0.02;uepkpzeielvv;30/03/2006
0.31;uepkpzeielvv;11/08/2007
-0.26;uepkpzeielvv;01/08/2006
0.30;uepkpzeielvv;11/06/2010
-0.08;zriiulizpvirl;27/01/2004
-0.08;uepkpzeielvv;01/07/2000
0.03;uepkpzeielvv;30/11/1999
-0.19;uepkpzeielvv;18/03/2000
-0.31;uepkpzeielvv;29/06/2000
-0.50;uepkpzeielvv;05/09/2001
-0.03;uepkpzeielvv;21/05/2000
-0.36;puiilivvrpvirl;09/09/2009
0.22;krivirv;24/09/2002
0.19;uepkpzeielvv;23/07/2004
0.08;uepkpzeielvv;19/07/2007
0.23;uepkpzeielvv;08/12/2008
-0.25;krivirv;19/05/2008
-0.21;uepkpzeielvv;22/12/2006
0.18;uepkpzeielvv;08/06/2008
-0.23;uepkpzeielvv;24/07/2008
0.22;krivirv;08/09/2010
-0.45;uepkpzeielvv;05/05/2009
-0.26;puiilivvrpvirl;26/11/2010
-0.17;uepkpzeielvv;14/03/2009
0.21;uepkpzeielvv;21/07/2008
-0.05;puiilivvrpvirl;15/08/2007
-0.09;uepkpzeielvv;22/06/2007
-0.27;uepkpzeielvv;16/10/2010
-0.05;uepkpzeielvv;06/08/2011
-0.11;uepkpzeielvv;28/09/2004
-0.17;uepkpzeielvv;22/07/2010
-0.07;puiilivvrpvirl;29/09/2007
-0.05;puiilivvrpvirl;10/08/2009
0.35;krivirv;17/08/2006
-0.68;puiilivvrpvirl;09/04/2011
1.80;vplve;17/07/2002
-0.05;zriiulizpvirl;27/02/2007
0.43;puiilivvrpvirl;05/05/2012
0.18;vplve;25/03/2001
-2.65;vplve;01/02/2002
-1.38;vplve;18/11/2001
1.17;vplve;16/08/2004
1.28;vplve;26/10/2003
-4.13;vplve;04/03/2000
-2.49;vplve;14/06/2002
3.24;vplve;12/04/2006
0.82;krivirv;01/09/2010
5.89;vplve;11/11/2000
-5.28;vplve;04/07/2001
2.47;uepkpzeielvv;19/10/2007
-1.04;krivirv;05/06/2001
-0.59;vplve;26/08/2001
4.87;vplve;10/11/2003
0.56;vplve;17/07/2003
6.08;vplve;30/06/2005
4.76;vplve;04/05/2005
6.10;pkiielvpvirl;10/02/2003
-6.94;krivirv;29/04/2004
1.86;vplve;18/01/2005
5.50;vplve;31/12/2001
5.02;vplve;11/06/2005
4.73;vplve;16/08/2001
5.04;puiilivvrpvirl;31/12/2011
-7.53;krivirv;05/10/2002
-2.49;vplve;21/10/1999
4.60;vplve;13/10/2001
8.70;vplve;15/04/2001
1.70;vplve;05/08/2003
-12.98;zriiulizpvirl;29/10/2005
-8.30;krivirv;22/04/2003
14.75;krivirv;31/05/2007
-11.69;pkiielvpvirl;01/07/2002
0.63;opbivpvirl;08/07/2006
1.50;vplve;26/08/2004
6.55;vplve;14/07/2000
-18.50;puiilivvrpvirl;13/01/2009
-12.07;vplve;14/07/2004
17.81;opbivpvirl;25/11/2002
-3.76;puiilivvrpvirl;28/10/2008
-20.85;krivirv;15/09/2003
-7.38;vplve;25/06/2008
13.41;vplve;31/10/2004
-0.93;krivirv;11/05/2001
-23.66;vplve;28/02/2011
16.24;opbivpvirl;26/08/2005
-4.67;vplve;21/07/2001
-16.62;vplve;09/04/2011
-29.43;vplve;05/10/2000
11.71;uepkpzeielvv;25/10/2002
0.34;puiilivvrpvirl;14/09/2010
-20.41;krivirv;25/04/2001
18.61;krivirv;01/07/2004
34.62;uepkpzeielvv;16/08/2006
-0.93;uepkpzeielvv;05/11/2005
31.74;uepkpzeielvv;26/09/2006
35.57;uepkpzeielvv;21/10/2010
-21.74;vplve;27/04/2006
-20.31;krivirv;30/08/2007
-17.46;vplve;18/08/2010
-5.52;puiilivvrpvirl;05/11/2010
-32.71;uepkpzeielvv;15/11/2008
-7.18;vplve;23/02/2008
4.11;uepkpzeielvv;19/01/2011
29.64;krivirv;23/09/2001
-21.52;krivirv;17/03/2004
24.90;krivirv;08/06/2011
-7.09;uepkpzeielvv;09/12/2009
23.76;vplve;22/09/2011
-7.54;uepkpzeielvv;20/05/2011
-29.03;uepkpzeielvv;06/03/2012
-52.38;vrpvpik;24/06/2007
9.19;uepkpzeielvv;08/01/2011
50.60;opbivpvirl;10/02/2007
36.50;opbivpvirl;24/10/2006
-69.13;krivirv;19/05/2009
38.15;uepkpzeielvv;10/11/2011
22.55;uepkpzeielvv;08/02/2009
-71.44;vplve;01/07/2010
-32.37;uepkpzeielvv;13/09/2010
-11.41;uepkpzeielvv;27/08/2009
-66.50;uepkpzeielvv;06/12/2011
40.63;uepkpzeielvv;14/10/2009
-0.06;uepkpzeielvv;05/02/2010
-68.88;uepkpzeielvv;27/08/2010
19.03;uepkpzeielvv;07/03/2009
-48.25;krivirv;12/08/2003
-57.76;krivirv;22/08/2011
66.69;uepkpzeielvv;01/11/2010
0.99;uepkpzeielvv;08/11/2011
-51.93;uepkpzeielvv;17/08/2010
21.39;uepkpzeielvv;24/05/2010
77.24;puiilivvrpvirl;13/07/2012
-6.60;opbivpvirl;01/03/2005
-2.51;krivirv;01/02/2004
94.36;vrpvpik;16/11/2004
65.30;vplve;22/01/2008
31.13;krivirv;22/12/2004
-120.13;krivirv;20/07/2002
-47.34;uepkpzeielvv;28/09/2008
137.19;uepkpzeielvv;12/09/2010
142.53;vrpvpik;25/03/2006
11.15;krivirv;21/01/2003
76.49;uepkpzeielvv;14/08/2009
133.56;uepkpzeielvv;07/03/2009
148.06;krivirv;04/12/2003
-90.63;krivirv;17/01/2005
68.65;uepkpzeielvv;17/08/2010
148.78;vrpvpik;15/01/2007
78.39;krivirv;05/08/2006
70.48;uepkpzeielvv;01/09/2011
74.96;vrpvpik;17/11/2008
179.42;vrpvpik;29/05/2006
-137.98;vrpvpik;01/07/2004
-41.16;vrpvpik;04/12/2006
-231.83;uepkpzeielvv;13/04/2006
-151.62;opbivpvirl;11/10/2002
-186.36;krivirv;03/12/2008
-181.06;krivirv;26/02/2010
64.52;opbivpvirl;27/12/2005
277.53;krivirv;26/10/2009
-147.08;opbivpvirl;22/07/2010
-255.38;opbivpvirl;18/01/2010
-86.20;opbivpvirl;27/09/2010
-97.11;opbivpvirl;19/07/2008
176.08;opbivpvirl;01/11/2010
-277.84;opbivpvirl;16/06/2010
-144.13;opbivpvirl;05/07/2010
-195.37;vrpvpik;26/12/2007
-45.81;vrpvpik;14/02/2010
-94.94;uepkpzeielvv;30/06/2009
-273.76;vrpvpik;22/03/2009
-45.03;vrpvpik;02/08/2006
56.82;krivirv;28/11/2005
92.90;vrpvpik;13/06/2008
270.91;vplve;17/04/2012
300.47;vrpvpik;19/06/2008
144.12;vrpvpik;13/10/2008
-445.38;vrpvpik;16/05/2010
-447.40;vrpvpik;19/05/2005
-365.49;vrpvpik;11/04/2007
-306.72;opbivpvirl;20/06/2005
181.50;vrpvpik;29/03/2005
270.08;vrpvpik;22/07/2002
-720.53;vrpvpik;18/07/2004
164.98;vrpvpik;14/07/2001
788.75;vrpvpik;06/03/2002
600.35;vrpvpik;27/01/2003
778.75;vrpvpik;12/10/2001
-841.28;vrpvpik;11/03/2000
498.06;vrpvpik;04/12/2003
580.58;vrpvpik;01/05/2002
583.32;vrpvpik;07/02/2003
449.52;vrpvpik;28/06/2002
-773.53;vrpvpik;09/09/2001
396.36;vrpvpik;10/09/2001
-302.54;vrpvpik;02/01/2001
582.16;vrpvpik;07/05/2002
-160.95;vrpvpik;27/03/2001
371.34;vrpvpik;21/10/2002
-612.44;vrpvpik;13/05/2003
-120.04;vrpvpik;24/12/2000
134.17;vrpvpik;16/04/2004
109.94;vrpvpik;31/05/2005
272.45;vrpvpik;17/05/2005
494.65;vrpvpik;14/07/2003
-624.62;vrpvpik;26/01/2004
798.73;vrpvpik;09/02/2003
-595.08;vrpvpik;02/03/2006
-530.13;vrpvpik;13/08/2005
672.11;vrpvpik;22/02/2002
-605.53;vrpvpik;04/07/2003
-600.54;vrpvpik;14/09/2003
-400.88;vrpvpik;24/11/2002
420.85;vrpvpik;24/10/2002
452.17;vrpvpik;29/03/2003
-325.19;vrpvpik;14/08/2004
-879.60;vrpvpik;27/02/2005
903.86;vrpvpik;09/09/2002
469.55;vrpvpik;18/03/2003
-585.85;vrpvpik;16/02/2004
-206.68;vrpvpik;09/07/2004
-438.08;vrpvpik;25/09/2001
-339.55;vrpvpik;08/10/2002
-361.47;vrpvpik;15/06/2006
-531.23;vrpvpik;26/05/2006
795.59;vrpvpik;01/07/2000
-944.05;vrpvpik;26/12/2004
586.52;vrpvpik;20/08/2002
750.23;vrpvpik;24/04/2001
523.08;vrpvpik;09/07/2003
1004.46;vrpvpik;09/06/2006
86.85;vrpvpik;04/10/2006
-190.19;vrpvpik;02/03/2006
1061.18;vrpvpik;22/10/2004
-1069.41;vrpvpik;08/03/2000
-628.23;vrpvpik;11/08/2006
-1078.35;vrpvpik;17/01/2001
-434.90;vrpvpik;18/09/2005
-66.36;vrpvpik;08/04/2007
-965.92;vrpvpik;19/07/2008
-41.09;vrpvpik;03/11/2006
-235.59;vrpvpik;16/11/2002
-158.75;vrpvpik;17/06/2004
557.61;vrpvpik;16/12/2003
-136.95;vrpvpik;11/06/2005
579.73;vrpvpik;14/05/2006
161.27;vrpvpik;22/06/2006
1006.06;vrpvpik;21/07/2006
505.88;vrpvpik;02/08/2006
-869.64;vrpvpik;22/09/2005
636.21;vrpvpik;22/11/2005
-654.63;vrpvpik;15/08/2006
-3.31;vrpvpik;20/04/2006
1255.41;vrpvpik;20/09/2006
368.45;vrpvpik;22/11/2006
1219.88;vrpvpik;09/03/2008
801.22;vrpvpik;27/02/2008
1429.92;vrpvpik;13/05/2007
-439.72;vrpvpik;06/07/2007
121.42;vrpvpik;26/08/2006
-552.24;vrpvpik;08/01/2007
-967.58;vrpvpik;07/06/2007
932.41;vrpvpik;05/06/2007
-240.54;vrpvpik;07/08/2008
562.38;vrpvpik;28/09/2006
149.59;vrpvpik;23/03/2007
552.81;vrpvpik;17/03/2008
-851.43;vrpvpik;04/11/2006
1094.02;vrpvpik;21/07/2007
-606.49;vrpvpik;05/09/2008
1133.53;vrpvpik;29/10/2007
965.02;vrpvpik;15/07/2007
1411.93;vrpvpik;15/10/2008
-1325.30;vrpvpik;29/03/2008
-1523.39;vrpvpik;14/07/2008
-1286.09;vrpvpik;23/09/2009
-1148.34;vrpvpik;15/03/2008
1036.54;vrpvpik;21/07/2009
-418.99;vrpvpik;01/09/2008
1254.84;vrpvpik;13/12/2008
1146.44;vrpvpik;17/05/2009
-835.40;vrpvpik;15/05/2010
-1436.06;vrpvpik;26/10/2008
-806.33;vrpvpik;03/03/2007
-855.14;vrpvpik;04/06/2010
987.88;vrpvpik;18/07/2011
-710.75;vrpvpik;01/07/2008
954.52;vrpvpik;26/09/2007
-580.87;vrpvpik;05/11/2010
1094.13;vrpvpik;18/02/2009
-242.98;vrpvpik;15/02/2011
1480.00;vrpvpik;29/11/2011
1249.30;vrpvpik;09/05/2011
1106.88;vrpvpik;26/07/2011
-144.96;vrpvpik;11/04/2012
-1135.01;vrpvpik;29/08/2011
-240.46;vrpvpik;01/10/2010
1193.85;vrpvpik;18/02/2008
1441.82;vrpvpik;23/04/2010
55.33;vrpvpik;04/09/2008
649.31;vrpvpik;26/04/2009
-1356.38;vrpvpik;11/04/2010
1079.87;vrpvpik;17/10/2008
-429.48;vrpvpik;09/03/2011
1420.59;vrpvpik;16/11/2009
618.11;vrpvpik;04/01/2011
-577.75;vrpvpik;13/01/2010
221.76;vrpvpik;24/03/2012
1007.85;vrpvpik;17/02/2012
1423.15;vrpvpik;17/10/2007
-275.54;vrpvpik;02/05/2009
244.13;vrpvpik;18/11/2010
613.24;vrpvpik;29/09/2010
392.28;vrpvpik;02/04/2009
595.29;vrpvpik;30/09/2002
-218.63;vrpvpik;15/12/2004
434.32;uepkpzeielvv;14/01/2010
2690.44;vrpvpik;08/02/2004
